date,cultivar,n_stolon_primary_mean,n_stolon_secondary_mean,n_stolon_tertiary_mean,n_stolon_quaternary_mean,n_dp_alt_primary_mean,n_dp_alt_secondary_mean,n_dp_alt_tertiary_mean,n_dp_alt_quaternary_mean,n_dp_mid_primary_mean,n_dp_mid_secondary_mean,n_dp_mid_tertiary_mean,n_dp_mid_quaternary_mean,n_dp_total_alt_mean,n_dp_total_mid_mean,n_flowers_total_mean,n_flowers_mp_mean,n_flowers_dp_mean,stolon_length_primary_cm_mean,crown_diameter_mm_mean,n_stolon_primary_se,n_stolon_secondary_se,n_stolon_tertiary_se,n_stolon_quaternary_se,n_dp_alt_primary_se,n_dp_alt_secondary_se,n_dp_alt_tertiary_se,n_dp_alt_quaternary_se,n_dp_mid_primary_se,n_dp_mid_secondary_se,n_dp_mid_tertiary_se,n_dp_mid_quaternary_se,n_dp_total_alt_se,n_dp_total_mid_se,n_flowers_total_se,n_flowers_mp_se,n_flowers_dp_se,stolon_length_primary_cm_se,crown_diameter_mm_se,n_stolon_primary_n,n_stolon_secondary_n,n_stolon_tertiary_n,n_stolon_quaternary_n,n_dp_alt_primary_n,n_dp_alt_secondary_n,n_dp_alt_tertiary_n,n_dp_alt_quaternary_n,n_dp_mid_primary_n,n_dp_mid_secondary_n,n_dp_mid_tertiary_n,n_dp_mid_quaternary_n,n_dp_total_alt_n,n_dp_total_mid_n,n_flowers_total_n,n_flowers_mp_n,n_flowers_dp_n,stolon_length_primary_cm_n,crown_diameter_mm_n
2025-06-04,Moxie,11.0,7.666666666666667,1.3333333333333333,0.0,25.666666666666668,15.666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,43.333333333333336,0.0,2.6666666666666665,2.6666666666666665,0.0,124.25862434666668,,3.0550504633038935,0.8819171036881969,0.881917103688197,0.0,7.446102634562892,2.6034165586355518,1.1547005383792517,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,2.666666666666667,2.666666666666667,0.0,3.872742598707851,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-04,Portola,9.0,20.666666666666668,7.0,0.0,23.333333333333332,47.666666666666664,9.666666666666666,0.0,0.0,0.0,0.0,0.0,80.66666666666667,0.0,3.0,3.0,0.0,159.26984126666665,,1.1547005383792517,3.8441875315569325,2.3094010767585034,0.0,4.630814663149936,9.837569708915806,3.527668414752788,0.0,0.0,0.0,0.0,0.0,17.97529168361702,0.0,3.0000000000000004,3.0000000000000004,0.0,12.82286358314918,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-04,Radiance,26.666666666666668,49.333333333333336,19.333333333333332,0.6666666666666666,77.33333333333333,85.0,28.666666666666668,0.6666666666666666,5.0,14.666666666666666,0.6666666666666666,0.0,191.66666666666666,20.333333333333332,0.0,0.0,0.0,179.73759686666668,,2.8480012484391772,6.064468466220084,3.5276684147527875,0.6666666666666667,12.719189352225941,8.717797887081348,6.691619966628244,0.6666666666666667,1.1547005383792517,2.728450923957483,0.6666666666666667,0.0,13.370780746754386,1.452966314513558,0.0,0.0,0.0,4.26458428220034,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-04,Ruby June,12.333333333333334,14.333333333333334,2.6666666666666665,0.0,29.333333333333332,26.0,3.6666666666666665,0.0,1.6666666666666667,2.3333333333333335,0.0,0.0,59.0,4.0,0.0,0.0,0.0,142.44850426666667,,1.7638342073763937,0.3333333333333333,0.33333333333333337,0.0,2.728450923957483,3.464101615137755,0.6666666666666666,0.0,0.881917103688197,1.855921454276674,0.0,0.0,1.7320508075688774,1.0,0.0,0.0,0.0,6.763976933042398,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-11,Albion,6.0,12.0,1.3333333333333333,0.0,18.333333333333332,30.0,2.0,0.0,0.0,0.0,0.0,0.0,50.333333333333336,0.0,0.0,0.0,0.0,169.67083333333335,,1.1547005383792517,2.0816659994661326,0.3333333333333333,0.0,2.3333333333333335,5.686240703077327,1.0,0.0,0.0,0.0,0.0,0.0,6.0644684662200845,0.0,0.0,0.0,0.0,11.918980690245473,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-11,Cabrio,12.666666666666666,16.0,6.0,0.0,33.666666666666664,41.666666666666664,7.0,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,82.33333333333333,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.0,185.87206346666667,,1.855921454276674,2.0,0.0,0.0,5.04424865014052,6.173419725817379,1.5275252316519468,0.0,1.6666666666666667,0.6666666666666667,0.0,0.0,9.024657580453923,1.452966314513558,2.3333333333333335,2.3333333333333335,0.0,2.41450532201475,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-11,Camarosa,11.0,26.666666666666668,15.333333333333334,1.0,34.0,73.0,29.0,1.0,4.0,4.666666666666667,0.3333333333333333,0.0,137.0,9.0,0.0,0.0,0.0,221.49333333333334,,3.2145502536643185,2.0275875100994067,1.7638342073763937,0.5773502691896258,8.082903768654761,4.041451884327381,4.163331998932265,0.5773502691896258,2.0816659994661326,2.0275875100994067,0.33333333333333337,0.0,7.0945988845975885,2.6457513110645907,0.0,0.0,0.0,9.61941497412626,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-11,Chandler,11.666666666666666,35.333333333333336,9.0,0.0,31.666666666666668,86.66666666666667,9.666666666666666,0.0,7.666666666666667,3.3333333333333335,0.0,0.0,128.0,11.0,0.0,0.0,0.0,194.34242423333333,,0.3333333333333333,2.0275875100994067,1.7320508075688774,0.0,0.6666666666666666,3.844187531556932,3.3333333333333335,0.0,0.33333333333333337,1.2018504251546633,0.0,0.0,7.505553499465135,1.1547005383792517,0.0,0.0,0.0,3.04988069828695,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-11,Finn,9.0,12.0,1.3333333333333333,0.0,26.666666666666668,23.666666666666668,2.6666666666666665,0.0,0.0,1.0,0.0,0.0,53.0,1.0,4.666666666666667,3.6666666666666665,1.0,186.38134920000002,,1.1547005383792517,1.5275252316519468,0.6666666666666667,0.0,1.8559214542766742,4.910306620885413,1.452966314513558,0.0,0.0,1.0,0.0,0.0,2.886751345948129,1.0,2.3333333333333335,2.0275875100994067,1.0,1.0722559211845115,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-11,Sensation,12.666666666666666,25.666666666666668,3.6666666666666665,0.3333333333333333,41.0,62.0,7.666666666666667,0.3333333333333333,4.333333333333333,2.6666666666666665,0.0,0.0,111.0,7.0,0.0,0.0,0.0,182.14141414333335,,1.452966314513558,3.8441875315569325,0.8819171036881969,0.33333333333333337,5.033222956847167,6.8068592855540455,2.905932629027116,0.33333333333333337,2.185812841434,1.452966314513558,0.0,0.0,6.658328118479393,1.5275252316519468,0.0,0.0,0.0,7.425053006809089,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-18,Brilliance,11.666666666666666,26.333333333333332,10.333333333333334,0.0,40.333333333333336,78.33333333333333,21.333333333333332,0.0,2.3333333333333335,0.0,0.0,0.0,140.0,2.3333333333333335,0.0,0.0,0.0,170.11878786666668,,0.6666666666666667,1.763834207376394,1.2018504251546633,0.0,2.3333333333333335,5.840471822645077,2.0275875100994067,0.0,2.3333333333333335,0.0,0.0,0.0,8.386497083606082,2.3333333333333335,0.0,0.0,0.0,7.120945736810568,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-18,Moxie,12.666666666666666,9.0,1.6666666666666667,0.0,36.333333333333336,22.0,3.3333333333333335,0.0,1.3333333333333333,0.0,0.0,0.0,61.666666666666664,1.3333333333333333,4.666666666666667,4.666666666666667,0.0,134.9994643,,3.9299420408505323,1.1547005383792517,1.2018504251546631,0.0,10.989894347889692,4.0,2.0275875100994067,0.0,0.6666666666666667,0.0,0.0,0.0,10.170764201594904,0.6666666666666667,4.666666666666667,4.666666666666667,0.0,15.76756191797259,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-18,Portola,10.0,24.333333333333332,8.333333333333334,0.0,32.0,66.33333333333333,16.666666666666668,0.0,0.0,0.0,0.0,0.0,115.0,0.0,9.333333333333334,6.0,3.3333333333333335,151.43888889000002,,0.5773502691896258,3.5276684147527875,2.9059326290271157,0.0,6.658328118479393,11.780398031381528,5.897268670984711,0.0,0.0,0.0,0.0,0.0,24.193663082165408,0.0,9.333333333333334,6.000000000000001,3.3333333333333335,4.653629539592231,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-18,Radiance,34.666666666666664,62.0,28.666666666666668,2.6666666666666665,100.33333333333333,128.66666666666666,49.333333333333336,3.0,7.0,25.0,1.3333333333333333,0.0,281.3333333333333,33.333333333333336,0.0,0.0,0.0,184.0091175,,6.0644684662200845,4.582575694955841,4.371625682868,1.7638342073763937,17.666666666666668,14.051492605571994,7.859884081701065,2.0816659994661326,1.5275252316519468,5.291502622129181,1.3333333333333335,0.0,21.32551940229775,2.96273147243853,0.0,0.0,0.0,9.403946081760354,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-18,Ruby June,16.333333333333332,17.333333333333332,3.3333333333333335,0.0,39.333333333333336,39.0,5.666666666666667,0.0,2.6666666666666665,2.6666666666666665,0.0,0.0,84.0,5.333333333333333,0.0,0.0,0.0,160.92619046666667,,2.666666666666667,1.3333333333333335,0.33333333333333337,0.0,4.666666666666667,4.163331998932265,0.8819171036881969,0.0,1.452966314513558,2.666666666666667,0.0,0.0,6.244997998398399,1.4529663145135578,0.0,0.0,0.0,10.494793284634575,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2025-06-25,Albion,6.666666666666667,15.666666666666666,1.6666666666666667,0.0,24.666666666666668,43.0,3.6666666666666665,0.0,0.0,0.3333333333333333,0.0,0.0,71.33333333333333,0.3333333333333333,7.333333333333333,5.333333333333333,2.0,209.8166666666667,11.232518166,1.4529663145135578,2.4037008503093262,0.3333333333333333,0.0,3.7564758898615485,5.686240703077327,1.2018504251546633,0.0,0.0,0.33333333333333337,0.0,0.0,7.666666666666666,0.33333333333333337,2.0275875100994067,2.905932629027116,1.0,10.920330174088658,0.3433187718548464,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-06-25,Cabrio,14.0,23.0,5.666666666666667,0.0,50.0,65.33333333333333,11.0,0.0,2.0,1.3333333333333333,0.0,0.0,126.33333333333333,3.3333333333333335,0.0,0.0,0.0,192.3746212,10.593696269666667,2.6457513110645907,0.5773502691896258,1.4529663145135578,0.0,8.544003745317532,6.333333333333334,3.2145502536643185,0.0,2.0,1.3333333333333335,0.0,0.0,11.31861789756643,1.7638342073763937,0.0,0.0,0.0,9.198096904392463,0.994322009224305,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-06-25,Camarosa,12.0,26.666666666666668,18.0,1.0,45.333333333333336,101.0,46.0,1.3333333333333333,5.0,6.333333333333333,0.6666666666666666,0.0,193.66666666666666,12.0,0.0,0.0,0.0,224.7167677,6.956101881666666,4.041451884327381,3.666666666666667,1.7320508075688774,0.5773502691896258,12.440971737681016,7.571877794400365,5.000000000000001,0.6666666666666667,2.0,2.905932629027116,0.6666666666666667,0.0,15.602706317957935,4.0,0.0,0.0,0.0,14.091403571687499,0.2718609287154332,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-06-25,Chandler,13.333333333333334,39.666666666666664,11.666666666666666,0.0,37.0,119.66666666666667,20.333333333333332,0.0,11.0,5.666666666666667,0.0,0.0,177.0,16.666666666666668,0.0,0.0,0.0,221.1060606,8.004057625,0.6666666666666667,2.185812841434,0.881917103688197,0.0,0.5773502691896258,2.96273147243853,2.728450923957484,0.0,0.5773502691896258,2.6034165586355518,0.0,0.0,5.000000000000001,2.905932629027116,0.0,0.0,0.0,2.8588769152978224,0.5714384748080744,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-06-25,Finn,9.666666666666666,13.333333333333334,2.6666666666666665,0.3333333333333333,34.666666666666664,33.666666666666664,4.666666666666667,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0,73.0,1.6666666666666667,26.0,9.333333333333334,16.666666666666668,191.0937037,11.437554569999998,2.0275875100994067,1.855921454276674,0.881917103688197,0.33333333333333337,3.333333333333334,6.173419725817379,1.855921454276674,0.0,0.33333333333333337,1.3333333333333335,0.0,0.0,3.0550504633038935,1.6666666666666667,10.408329997330664,4.371625682868,10.837178804672574,4.524872575643811,0.114110849038703,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-06-25,Sensation,14.0,27.666666666666668,4.666666666666667,0.3333333333333333,50.0,81.33333333333333,10.0,0.3333333333333333,4.333333333333333,3.0,0.0,0.0,141.66666666666666,7.333333333333333,0.0,0.0,0.0,211.56681816666665,7.129123068000001,1.1547005383792517,4.910306620885412,1.4529663145135578,0.33333333333333337,7.0,12.732286169856186,3.0550504633038935,0.33333333333333337,1.6666666666666667,1.7320508075688774,0.0,0.0,14.110673659011152,0.8819171036881969,0.0,0.0,0.0,16.390218181938987,0.3196631998453563,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-07-02,Brilliance,12.666666666666666,28.666666666666668,12.333333333333334,0.0,49.333333333333336,99.33333333333333,27.666666666666668,0.0,2.6666666666666665,0.0,0.0,0.0,176.33333333333334,2.6666666666666665,0.0,0.0,0.0,198.90606060000002,7.2936392539999995,0.3333333333333333,1.763834207376394,1.2018504251546631,0.0,2.728450923957484,4.910306620885413,0.8819171036881969,0.0,2.666666666666667,0.0,0.0,0.0,7.125852775477317,2.666666666666667,0.0,0.0,0.0,4.649394923091858,0.6664921645358034,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-07-02,Moxie,13.0,9.333333333333334,1.6666666666666667,0.0,44.0,25.333333333333332,4.333333333333333,0.0,2.0,0.3333333333333333,0.0,0.0,73.66666666666667,2.3333333333333335,15.0,12.0,3.0,153.79608973333333,9.240682692333332,4.163331998932265,1.4529663145135578,1.2018504251546631,0.0,13.279056191361393,4.702245326555294,2.6034165586355518,0.0,1.0,0.33333333333333337,0.0,0.0,11.200198410940963,1.2018504251546633,5.8594652770823155,7.023769168568492,3.0000000000000004,14.508651358431585,0.22703090135547702,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-07-02,Portola,10.333333333333334,28.333333333333332,11.333333333333334,0.3333333333333333,36.333333333333336,88.0,25.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,149.66666666666666,0.6666666666666666,25.0,17.0,8.0,175.20999989999999,8.108429222666667,0.3333333333333333,4.666666666666667,4.0551750201988135,0.33333333333333337,12.346839451634755,15.874507866387544,8.621678104251709,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.0,36.99699687512188,0.6666666666666667,15.53490693030806,11.930353445448855,3.6055512754639896,7.856414415980713,0.9053669033026135,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-07-02,Radiance,37.666666666666664,68.33333333333333,30.333333333333332,2.6666666666666665,128.33333333333334,160.66666666666666,63.666666666666664,4.333333333333333,9.0,28.333333333333332,2.0,0.0,357.0,39.333333333333336,0.0,0.0,0.0,207.3135566,7.336666666666667,6.0644684662200845,6.666666666666668,4.176654695380556,1.7638342073763937,25.333333333333336,19.93600873907424,8.51143022320247,2.96273147243853,2.0,6.437735971942656,1.0,0.0,36.22614157391501,3.8441875315569325,0.0,0.0,0.0,8.427812252058551,0.731535675442042,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-07-02,Ruby June,21.333333333333332,20.0,4.333333333333333,0.0,52.0,51.333333333333336,8.0,0.0,3.0,3.6666666666666665,0.0,0.0,111.33333333333333,6.666666666666667,0.0,0.0,0.0,175.16654459999998,9.505138731,2.728450923957483,2.0816659994661326,0.6666666666666667,0.0,9.50438495292217,6.437735971942656,1.5275252316519468,0.0,1.5275252316519468,3.1797973380564857,0.0,0.0,16.127960537870596,1.6666666666666667,0.0,0.0,0.0,12.282678211404065,0.5907246869855973,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
