date,cultivar,trait,mean_value,se_value,n_reps
2025-06-04,Moxie,n_flowers_mp,2.6666666666666665,2.666666666666667,3
2025-06-18,Moxie,n_flowers_mp,4.666666666666667,4.666666666666667,3
2025-07-02,Moxie,n_flowers_mp,12.0,7.023769168568492,3
2025-04-23,Moxie,n_flowers_total,4.333333333333333,1.2018504251546631,3
2025-05-07,Moxie,n_flowers_total,14.0,7.810249675906655,3
2025-05-21,Moxie,n_flowers_total,11.0,9.073771725877467,3
2025-06-04,Moxie,n_flowers_total,2.6666666666666665,2.666666666666667,3
2025-06-18,Moxie,n_flowers_total,4.666666666666667,4.666666666666667,3
2025-07-02,Moxie,n_flowers_total,15.0,5.8594652770823155,3
2025-04-23,Moxie,n_stolon_primary,5.333333333333333,1.2018504251546631,3
2025-05-07,Moxie,n_stolon_primary,6.666666666666667,2.3333333333333335,3
2025-05-21,Moxie,n_stolon_primary,9.333333333333334,2.6034165586355518,3
2025-06-04,Moxie,n_stolon_primary,11.0,3.0550504633038935,3
2025-06-18,Moxie,n_stolon_primary,12.666666666666666,3.9299420408505323,3
2025-07-02,Moxie,n_stolon_primary,13.0,4.163331998932265,3
2025-04-23,Moxie,n_stolon_quaternary,0.0,0.0,3
2025-05-07,Moxie,n_stolon_quaternary,0.0,0.0,3
2025-05-21,Moxie,n_stolon_quaternary,0.0,0.0,3
2025-06-04,Moxie,n_stolon_quaternary,0.0,0.0,3
2025-06-18,Moxie,n_stolon_quaternary,0.0,0.0,3
2025-07-02,Moxie,n_stolon_quaternary,0.0,0.0,3
2025-04-23,Moxie,n_stolon_secondary,0.0,0.0,3
2025-05-07,Moxie,n_stolon_secondary,3.3333333333333335,0.33333333333333337,3
2025-05-21,Moxie,n_stolon_secondary,5.333333333333333,0.8819171036881969,3
2025-06-04,Moxie,n_stolon_secondary,7.666666666666667,0.8819171036881969,3
2025-06-18,Moxie,n_stolon_secondary,9.0,1.1547005383792517,3
2025-07-02,Moxie,n_stolon_secondary,9.333333333333334,1.4529663145135578,3
2025-04-23,Moxie,n_stolon_tertiary,0.0,0.0,3
2025-05-07,Moxie,n_stolon_tertiary,0.0,0.0,3
2025-05-21,Moxie,n_stolon_tertiary,0.6666666666666666,0.33333333333333337,3
2025-06-04,Moxie,n_stolon_tertiary,1.3333333333333333,0.881917103688197,3
2025-06-18,Moxie,n_stolon_tertiary,1.6666666666666667,1.2018504251546631,3
2025-07-02,Moxie,n_stolon_tertiary,1.6666666666666667,1.2018504251546631,3
2025-04-23,Moxie,stolon_length_primary_cm,60.51666666666667,2.3752777615353633,3
2025-05-07,Moxie,stolon_length_primary_cm,81.77222223333332,8.109575588113165,3
2025-05-21,Moxie,stolon_length_primary_cm,122.46313133333332,10.670811009191606,3
2025-06-04,Moxie,stolon_length_primary_cm,124.25862434666668,3.872742598707851,3
2025-06-18,Moxie,stolon_length_primary_cm,134.9994643,15.76756191797259,3
2025-07-02,Moxie,stolon_length_primary_cm,153.79608973333333,14.508651358431585,3
2025-04-23,Portola,crown_diameter_mm,,,0
2025-05-07,Portola,crown_diameter_mm,,,0
2025-05-21,Portola,crown_diameter_mm,,,0
2025-06-04,Portola,crown_diameter_mm,,,0
2025-06-18,Portola,crown_diameter_mm,,,0
2025-07-02,Portola,crown_diameter_mm,8.108429222666667,0.9053669033026135,3
2025-04-23,Portola,n_dp_alt_primary,6.0,0.5773502691896258,3
2025-05-07,Portola,n_dp_alt_primary,10.333333333333334,1.3333333333333335,3
2025-05-21,Portola,n_dp_alt_primary,16.333333333333332,2.4037008503093262,3
2025-06-04,Portola,n_dp_alt_primary,23.333333333333332,4.630814663149936,3
2025-06-18,Portola,n_dp_alt_primary,32.0,6.658328118479393,3
2025-07-02,Portola,n_dp_alt_primary,36.333333333333336,12.346839451634755,3
2025-04-23,Portola,n_dp_alt_quaternary,0.0,0.0,3
2025-05-07,Portola,n_dp_alt_quaternary,0.0,0.0,3
2025-05-21,Portola,n_dp_alt_quaternary,0.0,0.0,3
2025-06-04,Portola,n_dp_alt_quaternary,0.0,0.0,3
2025-06-18,Portola,n_dp_alt_quaternary,0.0,0.0,3
2025-07-02,Portola,n_dp_alt_quaternary,0.3333333333333333,0.33333333333333337,3
2025-04-23,Portola,n_dp_alt_secondary,2.0,0.5773502691896258,3
2025-05-07,Portola,n_dp_alt_secondary,10.0,2.0816659994661326,3
2025-05-21,Portola,n_dp_alt_secondary,28.333333333333332,6.064468466220084,3
2025-06-04,Portola,n_dp_alt_secondary,47.666666666666664,9.837569708915806,3
2025-06-18,Portola,n_dp_alt_secondary,66.33333333333333,11.780398031381528,3
2025-07-02,Portola,n_dp_alt_secondary,88.0,15.874507866387544,3
2025-04-23,Portola,n_dp_alt_tertiary,0.0,0.0,3
2025-05-07,Portola,n_dp_alt_tertiary,0.0,0.0,3
2025-05-21,Portola,n_dp_alt_tertiary,3.3333333333333335,1.452966314513558,3
2025-06-04,Portola,n_dp_alt_tertiary,9.666666666666666,3.527668414752788,3
2025-06-18,Portola,n_dp_alt_tertiary,16.666666666666668,5.897268670984711,3
2025-07-02,Portola,n_dp_alt_tertiary,25.0,8.621678104251709,3
2025-04-23,Portola,n_dp_mid_primary,0.0,0.0,3
2025-05-07,Portola,n_dp_mid_primary,0.0,0.0,3
2025-05-21,Portola,n_dp_mid_primary,0.0,0.0,3
2025-06-04,Portola,n_dp_mid_primary,0.0,0.0,3
2025-06-18,Portola,n_dp_mid_primary,0.0,0.0,3
2025-07-02,Portola,n_dp_mid_primary,0.3333333333333333,0.33333333333333337,3
2025-04-23,Portola,n_dp_mid_quaternary,0.0,0.0,3
2025-05-07,Portola,n_dp_mid_quaternary,0.0,0.0,3
2025-05-21,Portola,n_dp_mid_quaternary,0.0,0.0,3
2025-06-04,Portola,n_dp_mid_quaternary,0.0,0.0,3
2025-06-18,Portola,n_dp_mid_quaternary,0.0,0.0,3
2025-07-02,Portola,n_dp_mid_quaternary,0.0,0.0,3
2025-04-23,Portola,n_dp_mid_secondary,0.0,0.0,3
2025-05-07,Portola,n_dp_mid_secondary,0.0,0.0,3
2025-05-21,Portola,n_dp_mid_secondary,0.0,0.0,3
2025-06-04,Portola,n_dp_mid_secondary,0.0,0.0,3
2025-06-18,Portola,n_dp_mid_secondary,0.0,0.0,3
2025-07-02,Portola,n_dp_mid_secondary,0.3333333333333333,0.33333333333333337,3
2025-04-23,Portola,n_dp_mid_tertiary,0.0,0.0,3
2025-05-07,Portola,n_dp_mid_tertiary,0.0,0.0,3
2025-05-21,Portola,n_dp_mid_tertiary,0.0,0.0,3
2025-06-04,Portola,n_dp_mid_tertiary,0.0,0.0,3
2025-06-18,Portola,n_dp_mid_tertiary,0.0,0.0,3
2025-07-02,Portola,n_dp_mid_tertiary,0.0,0.0,3
2025-04-23,Portola,n_dp_total_alt,8.0,1.1547005383792517,3
2025-05-07,Portola,n_dp_total_alt,20.333333333333332,3.38296385503074,3
2025-05-21,Portola,n_dp_total_alt,48.0,9.865765724632494,3
2025-06-04,Portola,n_dp_total_alt,80.66666666666667,17.97529168361702,3
2025-06-18,Portola,n_dp_total_alt,115.0,24.193663082165408,3
2025-07-02,Portola,n_dp_total_alt,149.66666666666666,36.99699687512188,3
2025-04-23,Portola,n_dp_total_mid,0.0,0.0,3
2025-05-07,Portola,n_dp_total_mid,0.0,0.0,3
2025-05-21,Portola,n_dp_total_mid,0.0,0.0,3
2025-06-04,Portola,n_dp_total_mid,0.0,0.0,3
2025-06-18,Portola,n_dp_total_mid,0.0,0.0,3
2025-07-02,Portola,n_dp_total_mid,0.6666666666666666,0.6666666666666667,3
2025-04-23,Portola,n_flowers_dp,0.0,0.0,3
2025-05-07,Portola,n_flowers_dp,0.0,0.0,3
2025-05-21,Portola,n_flowers_dp,0.0,0.0,3
2025-06-04,Portola,n_flowers_dp,0.0,0.0,3
2025-06-18,Portola,n_flowers_dp,3.3333333333333335,3.3333333333333335,3
2025-07-02,Portola,n_flowers_dp,8.0,3.6055512754639896,3
2025-04-23,Portola,n_flowers_mp,1.3333333333333333,1.3333333333333335,3
2025-05-07,Portola,n_flowers_mp,4.333333333333333,2.185812841434,3
2025-05-21,Portola,n_flowers_mp,8.666666666666666,3.1797973380564857,3
2025-06-04,Portola,n_flowers_mp,3.0,3.0000000000000004,3
2025-06-18,Portola,n_flowers_mp,6.0,6.000000000000001,3
2025-07-02,Portola,n_flowers_mp,17.0,11.930353445448855,3
2025-04-23,Portola,n_flowers_total,1.3333333333333333,1.3333333333333335,3
2025-05-07,Portola,n_flowers_total,4.333333333333333,2.185812841434,3
2025-05-21,Portola,n_flowers_total,8.666666666666666,3.1797973380564857,3
2025-06-04,Portola,n_flowers_total,3.0,3.0000000000000004,3
2025-06-18,Portola,n_flowers_total,9.333333333333334,9.333333333333334,3
2025-07-02,Portola,n_flowers_total,25.0,15.53490693030806,3
2025-04-23,Portola,n_stolon_primary,3.6666666666666665,0.6666666666666666,3
2025-05-07,Portola,n_stolon_primary,4.666666666666667,0.8819171036881969,3
2025-05-21,Portola,n_stolon_primary,7.333333333333333,1.4529663145135578,3
2025-06-04,Portola,n_stolon_primary,9.0,1.1547005383792517,3
2025-06-18,Portola,n_stolon_primary,10.0,0.5773502691896258,3
2025-07-02,Portola,n_stolon_primary,10.333333333333334,0.3333333333333333,3
2025-04-23,Portola,n_stolon_quaternary,0.0,0.0,3
2025-05-07,Portola,n_stolon_quaternary,0.0,0.0,3
2025-05-21,Portola,n_stolon_quaternary,0.0,0.0,3
2025-06-04,Portola,n_stolon_quaternary,0.0,0.0,3
2025-06-18,Portola,n_stolon_quaternary,0.0,0.0,3
2025-07-02,Portola,n_stolon_quaternary,0.3333333333333333,0.33333333333333337,3
2025-04-23,Portola,n_stolon_secondary,2.0,0.5773502691896258,3
2025-05-07,Portola,n_stolon_secondary,8.0,1.5275252316519468,3
2025-05-21,Portola,n_stolon_secondary,16.666666666666668,3.1797973380564857,3
2025-06-04,Portola,n_stolon_secondary,20.666666666666668,3.8441875315569325,3
2025-06-18,Portola,n_stolon_secondary,24.333333333333332,3.5276684147527875,3
2025-07-02,Portola,n_stolon_secondary,28.333333333333332,4.666666666666667,3
2025-04-23,Portola,n_stolon_tertiary,0.0,0.0,3
2025-05-07,Portola,n_stolon_tertiary,0.0,0.0,3
2025-05-21,Portola,n_stolon_tertiary,3.3333333333333335,1.452966314513558,3
2025-06-04,Portola,n_stolon_tertiary,7.0,2.3094010767585034,3
2025-06-18,Portola,n_stolon_tertiary,8.333333333333334,2.9059326290271157,3
2025-07-02,Portola,n_stolon_tertiary,11.333333333333334,4.0551750201988135,3
2025-04-23,Portola,stolon_length_primary_cm,87.04722222233333,8.116419020541455,3
2025-05-07,Portola,stolon_length_primary_cm,128.0594444333333,8.883175740005425,3
2025-05-21,Portola,stolon_length_primary_cm,163.47666666666666,6.819497374766297,3
2025-06-04,Portola,stolon_length_primary_cm,159.26984126666665,12.82286358314918,3
2025-06-18,Portola,stolon_length_primary_cm,151.43888889000002,4.653629539592231,3
2025-07-02,Portola,stolon_length_primary_cm,175.20999989999999,7.856414415980713,3
2025-04-23,Radiance,crown_diameter_mm,,,0
2025-05-07,Radiance,crown_diameter_mm,,,0
2025-05-21,Radiance,crown_diameter_mm,,,0
2025-06-04,Radiance,crown_diameter_mm,,,0
2025-06-18,Radiance,crown_diameter_mm,,,0
2025-07-02,Radiance,crown_diameter_mm,7.336666666666667,0.731535675442042,3
2025-04-23,Radiance,n_dp_alt_primary,14.333333333333334,3.2829526005987018,3
2025-05-07,Radiance,n_dp_alt_primary,33.333333333333336,7.753135566408672,3
2025-05-21,Radiance,n_dp_alt_primary,54.333333333333336,9.683892697555969,3
2025-06-04,Radiance,n_dp_alt_primary,77.33333333333333,12.719189352225941,3
2025-06-18,Radiance,n_dp_alt_primary,100.33333333333333,17.666666666666668,3
2025-07-02,Radiance,n_dp_alt_primary,128.33333333333334,25.333333333333336,3
2025-04-23,Radiance,n_dp_alt_quaternary,0.0,0.0,3
2025-05-07,Radiance,n_dp_alt_quaternary,0.0,0.0,3
2025-05-21,Radiance,n_dp_alt_quaternary,0.0,0.0,3
2025-06-04,Radiance,n_dp_alt_quaternary,0.6666666666666666,0.6666666666666667,3
2025-06-18,Radiance,n_dp_alt_quaternary,3.0,2.0816659994661326,3
2025-07-02,Radiance,n_dp_alt_quaternary,4.333333333333333,2.96273147243853,3
2025-04-23,Radiance,n_dp_alt_secondary,2.0,0.5773502691896258,3
2025-05-07,Radiance,n_dp_alt_secondary,15.0,2.0816659994661326,3
2025-05-21,Radiance,n_dp_alt_secondary,45.0,2.5166114784235836,3
2025-06-04,Radiance,n_dp_alt_secondary,85.0,8.717797887081348,3
2025-06-18,Radiance,n_dp_alt_secondary,128.66666666666666,14.051492605571994,3
2025-07-02,Radiance,n_dp_alt_secondary,160.66666666666666,19.93600873907424,3
2025-04-23,Radiance,n_dp_alt_tertiary,0.0,0.0,3
2025-05-07,Radiance,n_dp_alt_tertiary,1.0,0.0,3
2025-05-21,Radiance,n_dp_alt_tertiary,9.333333333333334,2.4037008503093262,3
2025-06-04,Radiance,n_dp_alt_tertiary,28.666666666666668,6.691619966628244,3
2025-06-18,Radiance,n_dp_alt_tertiary,49.333333333333336,7.859884081701065,3
2025-07-02,Radiance,n_dp_alt_tertiary,63.666666666666664,8.51143022320247,3
2025-04-23,Radiance,n_dp_mid_primary,0.0,0.0,3
2025-05-07,Radiance,n_dp_mid_primary,0.6666666666666666,0.6666666666666667,3
2025-05-21,Radiance,n_dp_mid_primary,3.0,1.0,3
2025-06-04,Radiance,n_dp_mid_primary,5.0,1.1547005383792517,3
2025-06-18,Radiance,n_dp_mid_primary,7.0,1.5275252316519468,3
2025-07-02,Radiance,n_dp_mid_primary,9.0,2.0,3
2025-04-23,Radiance,n_dp_mid_quaternary,0.0,0.0,3
2025-05-07,Radiance,n_dp_mid_quaternary,0.0,0.0,3
2025-05-21,Radiance,n_dp_mid_quaternary,0.0,0.0,3
2025-06-04,Radiance,n_dp_mid_quaternary,0.0,0.0,3
2025-06-18,Radiance,n_dp_mid_quaternary,0.0,0.0,3
2025-07-02,Radiance,n_dp_mid_quaternary,0.0,0.0,3
2025-04-23,Radiance,n_dp_mid_secondary,0.0,0.0,3
2025-05-07,Radiance,n_dp_mid_secondary,2.3333333333333335,0.33333333333333337,3
2025-05-21,Radiance,n_dp_mid_secondary,7.666666666666667,1.6666666666666667,3
2025-06-04,Radiance,n_dp_mid_secondary,14.666666666666666,2.728450923957483,3
2025-06-18,Radiance,n_dp_mid_secondary,25.0,5.291502622129181,3
2025-07-02,Radiance,n_dp_mid_secondary,28.333333333333332,6.437735971942656,3
2025-04-23,Radiance,n_dp_mid_tertiary,0.0,0.0,3
2025-05-07,Radiance,n_dp_mid_tertiary,0.0,0.0,3
2025-05-21,Radiance,n_dp_mid_tertiary,0.3333333333333333,0.33333333333333337,3
2025-06-04,Radiance,n_dp_mid_tertiary,0.6666666666666666,0.6666666666666667,3
2025-06-18,Radiance,n_dp_mid_tertiary,1.3333333333333333,1.3333333333333335,3
2025-07-02,Radiance,n_dp_mid_tertiary,2.0,1.0,3
2025-04-23,Radiance,n_dp_total_alt,16.333333333333332,2.905932629027116,3
2025-05-07,Radiance,n_dp_total_alt,49.333333333333336,9.527737285304303,3
2025-05-21,Radiance,n_dp_total_alt,108.66666666666667,9.871395263307232,3
2025-06-04,Radiance,n_dp_total_alt,191.66666666666666,13.370780746754386,3
2025-06-18,Radiance,n_dp_total_alt,281.3333333333333,21.32551940229775,3
2025-07-02,Radiance,n_dp_total_alt,357.0,36.22614157391501,3
2025-04-23,Radiance,n_dp_total_mid,0.0,0.0,3
2025-05-07,Radiance,n_dp_total_mid,3.0,0.5773502691896258,3
2025-05-21,Radiance,n_dp_total_mid,11.0,1.1547005383792517,3
2025-06-04,Radiance,n_dp_total_mid,20.333333333333332,1.452966314513558,3
2025-06-18,Radiance,n_dp_total_mid,33.333333333333336,2.96273147243853,3
2025-07-02,Radiance,n_dp_total_mid,39.333333333333336,3.8441875315569325,3
2025-04-23,Radiance,n_flowers_dp,0.0,0.0,3
2025-05-07,Radiance,n_flowers_dp,0.0,0.0,3
2025-05-21,Radiance,n_flowers_dp,0.0,0.0,3
2025-06-04,Radiance,n_flowers_dp,0.0,0.0,3
2025-06-18,Radiance,n_flowers_dp,0.0,0.0,3
2025-07-02,Radiance,n_flowers_dp,0.0,0.0,3
2025-04-23,Radiance,n_flowers_mp,0.0,0.0,3
2025-05-07,Radiance,n_flowers_mp,0.0,0.0,3
2025-05-21,Radiance,n_flowers_mp,0.0,0.0,3
2025-06-04,Radiance,n_flowers_mp,0.0,0.0,3
2025-06-18,Radiance,n_flowers_mp,0.0,0.0,3
2025-07-02,Radiance,n_flowers_mp,0.0,0.0,3
2025-04-23,Radiance,n_flowers_total,0.0,0.0,3
2025-05-07,Radiance,n_flowers_total,0.0,0.0,3
2025-05-21,Radiance,n_flowers_total,0.0,0.0,3
2025-06-04,Radiance,n_flowers_total,0.0,0.0,3
2025-06-18,Radiance,n_flowers_total,0.0,0.0,3
2025-07-02,Radiance,n_flowers_total,0.0,0.0,3
2025-04-23,Radiance,n_stolon_primary,14.0,3.0550504633038935,3
2025-05-07,Radiance,n_stolon_primary,19.333333333333332,2.3333333333333335,3
2025-05-21,Radiance,n_stolon_primary,23.0,2.0816659994661326,3
2025-06-04,Radiance,n_stolon_primary,26.666666666666668,2.8480012484391772,3
2025-06-18,Radiance,n_stolon_primary,34.666666666666664,6.0644684662200845,3
2025-07-02,Radiance,n_stolon_primary,37.666666666666664,6.0644684662200845,3
2025-04-23,Radiance,n_stolon_quaternary,0.0,0.0,3
2025-05-07,Radiance,n_stolon_quaternary,0.0,0.0,3
2025-05-21,Radiance,n_stolon_quaternary,0.0,0.0,3
2025-06-04,Radiance,n_stolon_quaternary,0.6666666666666666,0.6666666666666667,3
2025-06-18,Radiance,n_stolon_quaternary,2.6666666666666665,1.7638342073763937,3
2025-07-02,Radiance,n_stolon_quaternary,2.6666666666666665,1.7638342073763937,3
2025-04-23,Radiance,n_stolon_secondary,2.0,0.5773502691896258,3
2025-05-07,Radiance,n_stolon_secondary,13.666666666666666,1.452966314513558,3
2025-05-21,Radiance,n_stolon_secondary,32.666666666666664,3.8441875315569325,3
2025-06-04,Radiance,n_stolon_secondary,49.333333333333336,6.064468466220084,3
2025-06-18,Radiance,n_stolon_secondary,62.0,4.582575694955841,3
2025-07-02,Radiance,n_stolon_secondary,68.33333333333333,6.666666666666668,3
2025-04-23,Radiance,n_stolon_tertiary,0.0,0.0,3
2025-05-07,Radiance,n_stolon_tertiary,1.0,0.0,3
2025-05-21,Radiance,n_stolon_tertiary,8.333333333333334,1.855921454276674,3
2025-06-04,Radiance,n_stolon_tertiary,19.333333333333332,3.5276684147527875,3
2025-06-18,Radiance,n_stolon_tertiary,28.666666666666668,4.371625682868,3
2025-07-02,Radiance,n_stolon_tertiary,30.333333333333332,4.176654695380556,3
2025-04-23,Radiance,stolon_length_primary_cm,79.52222222333334,0.7393799546759033,3
2025-05-07,Radiance,stolon_length_primary_cm,132.7056427,5.931761857990671,3
2025-05-21,Radiance,stolon_length_primary_cm,163.8475543333333,4.321946521170717,3
2025-06-04,Radiance,stolon_length_primary_cm,179.73759686666668,4.26458428220034,3
2025-06-18,Radiance,stolon_length_primary_cm,184.0091175,9.403946081760354,3
2025-07-02,Radiance,stolon_length_primary_cm,207.3135566,8.427812252058551,3
2025-04-23,Ruby June,crown_diameter_mm,,,0
2025-05-07,Ruby June,crown_diameter_mm,,,0
2025-05-21,Ruby June,crown_diameter_mm,,,0
2025-06-04,Ruby June,crown_diameter_mm,,,0
2025-06-18,Ruby June,crown_diameter_mm,,,0
2025-07-02,Ruby June,crown_diameter_mm,9.505138731,0.5907246869855973,3
2025-04-23,Ruby June,n_dp_alt_primary,3.3333333333333335,0.8819171036881969,3
2025-05-07,Ruby June,n_dp_alt_primary,10.0,1.5275252316519468,3
2025-05-21,Ruby June,n_dp_alt_primary,18.0,1.5275252316519468,3
2025-06-04,Ruby June,n_dp_alt_primary,29.333333333333332,2.728450923957483,3
2025-06-18,Ruby June,n_dp_alt_primary,39.333333333333336,4.666666666666667,3
2025-07-02,Ruby June,n_dp_alt_primary,52.0,9.50438495292217,3
2025-04-23,Ruby June,n_dp_alt_quaternary,0.0,0.0,3
2025-05-07,Ruby June,n_dp_alt_quaternary,0.0,0.0,3
2025-05-21,Ruby June,n_dp_alt_quaternary,0.0,0.0,3
2025-06-04,Ruby June,n_dp_alt_quaternary,0.0,0.0,3
2025-06-18,Ruby June,n_dp_alt_quaternary,0.0,0.0,3
2025-07-02,Ruby June,n_dp_alt_quaternary,0.0,0.0,3
2025-04-23,Ruby June,n_dp_alt_secondary,0.6666666666666666,0.33333333333333337,3
2025-05-07,Ruby June,n_dp_alt_secondary,5.0,1.7320508075688774,3
2025-05-21,Ruby June,n_dp_alt_secondary,14.0,4.618802153517007,3
2025-06-04,Ruby June,n_dp_alt_secondary,26.0,3.464101615137755,3
2025-06-18,Ruby June,n_dp_alt_secondary,39.0,4.163331998932265,3
2025-07-02,Ruby June,n_dp_alt_secondary,51.333333333333336,6.437735971942656,3
2025-04-23,Ruby June,n_dp_alt_tertiary,0.0,0.0,3
2025-05-07,Ruby June,n_dp_alt_tertiary,0.0,0.0,3
2025-05-21,Ruby June,n_dp_alt_tertiary,1.3333333333333333,0.3333333333333333,3
2025-06-04,Ruby June,n_dp_alt_tertiary,3.6666666666666665,0.6666666666666666,3
2025-06-18,Ruby June,n_dp_alt_tertiary,5.666666666666667,0.8819171036881969,3
2025-07-02,Ruby June,n_dp_alt_tertiary,8.0,1.5275252316519468,3
2025-04-23,Ruby June,n_dp_mid_primary,0.0,0.0,3
2025-05-07,Ruby June,n_dp_mid_primary,0.0,0.0,3
2025-05-21,Ruby June,n_dp_mid_primary,1.0,0.5773502691896258,3
2025-06-04,Ruby June,n_dp_mid_primary,1.6666666666666667,0.881917103688197,3
2025-06-18,Ruby June,n_dp_mid_primary,2.6666666666666665,1.452966314513558,3
2025-07-02,Ruby June,n_dp_mid_primary,3.0,1.5275252316519468,3
2025-04-23,Ruby June,n_dp_mid_quaternary,0.0,0.0,3
2025-05-07,Ruby June,n_dp_mid_quaternary,0.0,0.0,3
2025-05-21,Ruby June,n_dp_mid_quaternary,0.0,0.0,3
2025-06-04,Ruby June,n_dp_mid_quaternary,0.0,0.0,3
2025-06-18,Ruby June,n_dp_mid_quaternary,0.0,0.0,3
2025-07-02,Ruby June,n_dp_mid_quaternary,0.0,0.0,3
2025-04-23,Ruby June,n_dp_mid_secondary,0.0,0.0,3
2025-05-07,Ruby June,n_dp_mid_secondary,0.6666666666666666,0.6666666666666667,3
2025-05-21,Ruby June,n_dp_mid_secondary,1.6666666666666667,1.2018504251546631,3
2025-06-04,Ruby June,n_dp_mid_secondary,2.3333333333333335,1.855921454276674,3
2025-06-18,Ruby June,n_dp_mid_secondary,2.6666666666666665,2.666666666666667,3
2025-07-02,Ruby June,n_dp_mid_secondary,3.6666666666666665,3.1797973380564857,3
2025-04-23,Ruby June,n_dp_mid_tertiary,0.0,0.0,3
2025-05-07,Ruby June,n_dp_mid_tertiary,0.0,0.0,3
2025-05-21,Ruby June,n_dp_mid_tertiary,0.0,0.0,3
2025-06-04,Ruby June,n_dp_mid_tertiary,0.0,0.0,3
2025-06-18,Ruby June,n_dp_mid_tertiary,0.0,0.0,3
2025-07-02,Ruby June,n_dp_mid_tertiary,0.0,0.0,3
2025-04-23,Ruby June,n_dp_total_alt,4.0,0.5773502691896258,3
2025-05-07,Ruby June,n_dp_total_alt,15.0,3.2145502536643185,3
2025-05-21,Ruby June,n_dp_total_alt,33.333333333333336,5.547772325697746,3
2025-06-04,Ruby June,n_dp_total_alt,59.0,1.7320508075688774,3
2025-06-18,Ruby June,n_dp_total_alt,84.0,6.244997998398399,3
2025-07-02,Ruby June,n_dp_total_alt,111.33333333333333,16.127960537870596,3
2025-04-23,Ruby June,n_dp_total_mid,0.0,0.0,3
2025-05-07,Ruby June,n_dp_total_mid,0.6666666666666666,0.6666666666666667,3
2025-05-21,Ruby June,n_dp_total_mid,2.6666666666666665,0.6666666666666666,3
2025-06-04,Ruby June,n_dp_total_mid,4.0,1.0,3
2025-06-18,Ruby June,n_dp_total_mid,5.333333333333333,1.4529663145135578,3
2025-07-02,Ruby June,n_dp_total_mid,6.666666666666667,1.6666666666666667,3
2025-04-23,Ruby June,n_flowers_dp,0.0,0.0,3
2025-05-07,Ruby June,n_flowers_dp,0.0,0.0,3
2025-05-21,Ruby June,n_flowers_dp,0.0,0.0,3
2025-06-04,Ruby June,n_flowers_dp,0.0,0.0,3
2025-06-18,Ruby June,n_flowers_dp,0.0,0.0,3
2025-07-02,Ruby June,n_flowers_dp,0.0,0.0,3
2025-04-23,Ruby June,n_flowers_mp,7.0,1.0,3
2025-05-07,Ruby June,n_flowers_mp,0.0,0.0,3
2025-05-21,Ruby June,n_flowers_mp,0.0,0.0,3
2025-06-04,Ruby June,n_flowers_mp,0.0,0.0,3
2025-06-18,Ruby June,n_flowers_mp,0.0,0.0,3
2025-07-02,Ruby June,n_flowers_mp,0.0,0.0,3
2025-04-23,Ruby June,n_flowers_total,7.0,1.0,3
2025-05-07,Ruby June,n_flowers_total,0.0,0.0,3
2025-05-21,Ruby June,n_flowers_total,0.0,0.0,3
2025-06-04,Ruby June,n_flowers_total,0.0,0.0,3
2025-06-18,Ruby June,n_flowers_total,0.0,0.0,3
2025-07-02,Ruby June,n_flowers_total,0.0,0.0,3
2025-04-23,Ruby June,n_stolon_primary,5.0,0.5773502691896258,3
2025-05-07,Ruby June,n_stolon_primary,7.666666666666667,0.33333333333333337,3
2025-05-21,Ruby June,n_stolon_primary,10.666666666666666,1.2018504251546631,3
2025-06-04,Ruby June,n_stolon_primary,12.333333333333334,1.7638342073763937,3
2025-06-18,Ruby June,n_stolon_primary,16.333333333333332,2.666666666666667,3
2025-07-02,Ruby June,n_stolon_primary,21.333333333333332,2.728450923957483,3
2025-04-23,Ruby June,n_stolon_quaternary,0.0,0.0,3
2025-05-07,Ruby June,n_stolon_quaternary,0.0,0.0,3
2025-05-21,Ruby June,n_stolon_quaternary,0.0,0.0,3
2025-06-04,Ruby June,n_stolon_quaternary,0.0,0.0,3
2025-06-18,Ruby June,n_stolon_quaternary,0.0,0.0,3
2025-07-02,Ruby June,n_stolon_quaternary,0.0,0.0,3
2025-04-23,Ruby June,n_stolon_secondary,0.6666666666666666,0.33333333333333337,3
2025-05-07,Ruby June,n_stolon_secondary,4.666666666666667,1.2018504251546631,3
2025-05-21,Ruby June,n_stolon_secondary,9.666666666666666,2.0275875100994067,3
2025-06-04,Ruby June,n_stolon_secondary,14.333333333333334,0.3333333333333333,3
2025-06-18,Ruby June,n_stolon_secondary,17.333333333333332,1.3333333333333335,3
2025-07-02,Ruby June,n_stolon_secondary,20.0,2.0816659994661326,3
2025-04-23,Ruby June,n_stolon_tertiary,0.0,0.0,3
2025-05-07,Ruby June,n_stolon_tertiary,0.0,0.0,3
2025-05-21,Ruby June,n_stolon_tertiary,1.3333333333333333,0.3333333333333333,3
2025-06-04,Ruby June,n_stolon_tertiary,2.6666666666666665,0.33333333333333337,3
2025-06-18,Ruby June,n_stolon_tertiary,3.3333333333333335,0.33333333333333337,3
2025-07-02,Ruby June,n_stolon_tertiary,4.333333333333333,0.6666666666666667,3
2025-04-23,Ruby June,stolon_length_primary_cm,72.87777777666668,5.501660805145711,3
2025-05-07,Ruby June,stolon_length_primary_cm,89.09555555666667,3.864685955927492,3
2025-05-21,Ruby June,stolon_length_primary_cm,120.78101853333334,3.2282411317016177,3
